,date,arrondissement,auteur,etoile,education,securite,loisir,viePratique,environnement,commentaire
545,25/11/2021,19,Marc,3.8,4,4,4,4,3,On ne peux que faire des progrès le niveau étant réellement bas à tous les niveaux : environnement éducation loisirs
546,08/11/2021,19,soleve95,2.6,1,2,1,1,4,"Quartier vivant avec de nombreuses possibilités d'activités mais parfois des soucis d'insécurité comme dans beaucoup de quartiers
"
547,24/10/2021,19,Alxslf,4.4,0,4,4,4,5,"Grande ville bouillonnante sur l'aspect culturel, le temps y passe plus vite qu'ailleurs. Bien pour des jeunes dynamiques."
548,02/10/2021,19,nanoulabolosse,2.2,4,2,3,3,1,"Paris me fait peur la nuit ,de plus il y a trop de voiture et c'est dangereux pour le éducation c est pas top .les sport et loisirs il y a le choix par apport a des petites villes . l'environnement est polluant pas respirable .par contre la vie pratique il y a tout sur place ."
549,10/07/2021,19,kazanova19,3.6,1,3,4,4,2,Quartier très chique excellent pour se promené malheureusement beaucoup de monde ce qui est compliqué pour les petit trottoir 
550,08/06/2021,19,Léa,4.8,1,5,5,5,5,"Le dix-neuvième arrondissement est sympathique, assez boisé avec les parcs de la Villette et des Buttes Chaumont mais l'environnement n'est pas assez agréable. Il est compliqué de passer une journée entière à flâner dans les rues, si ce n'est pour aller dans les parcs situés plus haut ou faire un saut au 104 ou Emmaüs. Le gros point négatif est donc pour moi le manque de rue passante, avec des bons restaurants et des petites boutiques. Mais c'est aussi ce qui fait son charme ! Le dix-neuvième dépayse du reste de Paris. "
551,16/04/2021,19,Shamsa1982@,3.4,3,3,3,3,4,"Bonjour,
Dans notre quartier rien n’est fait au niveau des loisirs pour les enfants et les adultes. Il faut aller au centre ville pour avoir un bon aire de jeux.

Concernant la sécurité on est en sécurité tant que personne ne veut du mal mais si par malheur c’est le cas alors rien n’est fait pour votre sécurité."
552,10/04/2021,19,CLAPPE Christophe,4.4,1,5,3,3,4,"Quartier agréable avec une offre culturelle riche, des infrastructures nombreuses et des parcs, un arrondissement qui a gardé  une mixité sociale forte"
553,10/04/2021,19,Jean,3.4,0,4,3,3,3,"Arrondissement remplie de voyous (pour ce qui est du nord du 19eme).
Collège et lycée assai moyen.
Aucun sentiment de sécurité a l'ambiance tendus et stressante."
554,28/03/2021,19,Segolene,4,4,4,4,4,4,"En général, la ville manque d'espace vert et de terrains de sport en libre accès.
Vu le nombre de vols de vélos dans le 19ème, il serait bon que la mairie mette en place des parcs à vélo sécurisés.


"
555,05/03/2021,19,AURELIE,3.2,1,3,3,3,3,"Jolie quartier des buttes chaumons situé entre les stations de métro Jaures et laumières.
Jolie vue avec une belle cascade et des beaux jardins un beau lieu touristique."
556,03/03/2021,19,Valem,3.8,0,4,4,4,2,"Quartier très agréable avec le parc de la Villette et le parc des Buttes Chaumont.
Il manque cependant encore quelques commerces dans certaines zones. "
557,28/02/2021,19,Thomas,2.6,3,3,3,3,2,"Arrondissement très pratique pour la vie quotidienne ,et à vivre pour célibataires et étudiants.A éviter pour familles et enfants :(notamment pour les écoles )Autant chercher en  grande couronne , ou régions voisines de l'IDF, pour le cadre de vie et le niveau des collèges,lycées.

Assez contrasté .D'un côté une communauté juive orthodoxe vivant en vase clos, et un joyeux mélange classes moyennes,populaires (Arrondissement pas encore totalement gentrifié,à part le secteur des Buttes -Chaumont,évidemment.)Commerçants sympas.

15 ans de vie dans le 19ème, et jamais eu de problème de sécurité majeur. Problème de surpopulation dans les parcs aux beaux jours.Le parc de la Villette est surveillé 24h/24,mais pickpockets,deals.

Récurrent problème de propreté des rues,bruit,gamins qui traînent(Covid ou pas) (C'est le point noir de l'Est parisien dès qu'il fait beau,l'Ouest est plus calme.)
"
558,18/02/2021,19,mohamed,4.6,0,5,4,4,4,"Bon quartier pour y vivre et proche de tout, surtout par rapport au prix de la location et commerces de proximité "
559,13/02/2021,19,guillaume,3,0,2,2,2,4,Quartier très agréable à vivre avec son coté familial et la proximité avec les buttes chaumont qui sont magnifiques
560,09/02/2021,19,Pierre,3.8,5,3,5,5,1,"Arrondissement populaire et vivant, ou se côtoient pauvres et bobos, ou l'ambiance peut changer d'un quartier à l'autre, pour malheureusement aller jusqu'à un sentiment d'insécurité notamment vers Stalingrad avec les drogués et dealers qui y font leurs affaires en toute impunité.
C'est dommage car c'est un bel arrondissement, multiculturel et vivant. "
561,30/01/2021,19,toutounedu27,3.4,1,3,3,3,3,"La vie est bonne dans ce quartier multi-ethniques. J'habite du côté de Rosa Parks, tout y est neuf. "
562,07/01/2021,19,matthieu,2.6,0,0,3,3,3,"Quartier salle. 
délaissé par la municipalité. 
boutiques peu avenantes. 
pas de restauration de qualité. 
"
563,20/12/2020,19,Tkinou$$,3.4,3,3,4,4,3,LE quartier de Belleville est génial ! Vivant cosmopolite le par des buttes chaumont comme poumon. Génial vous dis-je !
564,14/12/2020,19,henia36,2.8,0,3,3,3,2,"Joli architecture, gens sympatiques et les rues sont lumineuses. il y a un sentiment de bien etre qui émane de cet arrondissement"
565,31/01/2022,19,Abra,3,0,2,4,4,2,Quel humour ! C'est une blague qui ne renseigne pas vos lecteurs. 
566,02/06/2020,19,Aurélie,3.6,3,3,4,4,2,"Quartier de la Villette : le parc, le centre commercial Vill'up, la Philarmonie, la Cité des Sciences sont un atout majeur. Le quartier de Rosa Parks est aussi très agréable."
567,19/04/2020,19,Un mec,1,0,0,3,3,1,Arrondissement pas très jolie mais ça va encore.Il y a beaucoup de rue moyen et d'immeuble moderne et c'est sale.
568,03/02/2021,20,Sophie,3.4,0,3,4,4,3,"Points positifs : nombreux commerces de proximité et très bien desservi par les transports
Points négatifs : insalubrité et insécurité TOTALE ! J'ai changé d'arrondissement et j'en suis ravie !"
569,22/02/2022,20,Clara,3.6,5,4,4,4,3,"Belle ville mais polluée et très peuplée il y a parfois de mauvaises fréquentations surtout le soir, sinon beaucoup de magasins et des quartiers sympa la journée "
570,26/01/2022,20,Cihanko,2.8,0,3,4,4,2,"Pas assez d'espace vert, trop de pollution, mais ça reste Paris. Tout est la pour nous plaire dans cette ville. La meilleur ville a visité, la tours Eiffel."
571,23/01/2022,20,Stepper,3.4,0,4,4,4,1,Arrondissement qui se dégrade !
572,20/01/2022,20,Benjamin,5,3,5,5,5,5,"Cela reste un quartier très Bruyant et concentré, les rues sont assez sales mais il y a absolument tout ce dont on a besoin. Les transports en commun abondent, et heureusement car il est très difficile de s’y garer"
573,20/01/2022,20,Anais,4.4,0,5,4,4,4,Je ne me sens pas en sécurité dans cette ville et les alentours. La propreté laisse a desirer. L'environnement est polluer par la circulations        
574,06/01/2022,20,Florian,2,0,3,0,0,1,"Bon arrondissement avec bonnes infrastructures et une population diversifiée.
Il y a tout ce qu'il faut. "
575,19/12/2021,20,Douglas,2.2,5,3,3,3,0,"Le 20eme c’est un quartier populaire plutôt bien à vivre, on en trouve beaucoup de diversité, il y a encore des choses à s’améliorer bien sûr. "
576,19/12/2021,20,Carole,1.6,0,2,2,2,1,"Aspects négatifs : la proximité du périphérique nuit à la tranquillité, 
 et il y a peu de commerces. "
577,15/12/2021,20,Djadja,5,0,5,5,5,5,Peu de verdurr mais parcontre beaucoup transports en commun beaucoup d’accessibilité à la banlieue et beaucoup de restaurant 
578,06/12/2021,20,Cressida ,4.4,5,5,4,4,3,"TROP TOP!  
Certains quartiers se caractérisent par des regroupements communautaires : le quartier du Marais a la particularité d'attirer une importante communauté homosexuelle à proximité de la communauté juive ashkénaze dont l'implantation autour de la rue des Rosiers remonte au xiiie siècle. Le 13e arrondissement regroupe quant à lui une importante communauté asiatique dans le quartier des Olympiades.

La sociologie d'un quartier peut varier selon les heures. Celui de la place de la Bastille, par exemple, avec ses nombreux bars et lieux de vie nocturne, est animé le soir par beaucoup de jeunes tandis que, dans la journée, il jouit d'une relative tranquillité "
579,25/10/2021,20,Cécile,4.4,0,4,4,4,5,"Aspect positif:Arrondissement très agréable à vivre.
Aspect négatif: besoin de plus de structures de jeux en plein air"
580,16/10/2021,20,nathalie,2.4,0,2,2,2,2,"Vie de quartier plutôt conviviale . Malheureusement le quartier manque  cruellement de lieux culturels  (bibliothèque, expositions... et de lieux pour exercer des sports gratuits ou pas excessifs "
581,05/09/2021,20,Nad,2.2,4,1,3,3,2,"Ville très pratique par c'est commerces de proximités.
La ville suite a des squattes est vraiment très sale."
582,04/09/2021,20,fourmi14,4.2,0,4,4,4,4,"Ville trop bétonner, manque de place pour se garer le soir car trop d'habitation, aucune volonté de la mairie pour relancer le tri sélectif ."
583,26/08/2021,20,Herminia,1.4,0,1,3,3,0,"Jy suis nee et jy vie encore dans le 20 e menilmontant gambetta ou toutes les communautes  se melangent et vivent ensemble un partage de culture ,et de bien etre .la ou il fait bon vivre "
584,22/08/2021,20,Midou,4.4,4,5,4,4,4,"Tout à portée de main et de pieds. Bien desservi en transport.Pas loin des portes si on veut quitter la capitale.Hôpital Tenon.Cinema et boutiques sympas.Si on n'aime pas se mélanger à d'autres cultures, il faut aller ailleurs car le charme du 20e c'est aussi tous ces horizons culturels.Un bémol : un peu plus de propreté et de verdure même si par rapport à d'autres coin de Paris le 20e reste assez vert mais ce n'est jamais assez."
585,08/07/2021,20,iblurf,3.2,0,3,3,3,2,"Un quartier populaire où il fait bon vivre, où il y a une mixité parfaite entre toutes les personnes. Beaucoup de commerces de proximité , il y fait bon vivre"
586,28/06/2021,20,matosman,3.4,0,4,3,3,2,"Les services sont de qualité. Les habitants sont accueillants. Malgré la pollution, il y fait bon vivre."
587,27/06/2021,20,sambelh,2,3,3,4,4,0,"J'aime ma ville mais ça devient un ghetto et une poubelle. Entre les incivilités, les vols, les ordures déposées sauvagement un peu partout, on ne s'en sort plus. Help !!!"
588,22/06/2021,20,Pablo,2.4,0,2,3,3,1,"Revenu d'un long séjour en Amérique Latine, j'ai redécouvert le 20ème, le quartier où l'on peut naître, vivre, y mourir et s'y faire enterrer sans avoir besoin de descendre la côte du Père Lachaise.
Je ne dois pas avoir la même perception de l'insécurité, car je reviens d'une ville où les narcos exécutent quelqu'un tous les 3 jours, deux chefs de la police se sont fait assassiner, il y avait un braquage par semaine, sans parler du racket et autres bricoles dont les disparitions et féminicides à foison. 
Donc à part quelques malfrats pénibles et un peu de trafic d'herbes bio à fumer et de bicarbonate de soude en petits sachets, le quartier me paraît plutôt sûr. Je n'ai pas vu de ""pandilla"" (gang) de 30 mecs armés de barres de fer. Il y a des parcs, des jardins, des rues sympas. C'est pas mal au niveau culturel et question commerce plus marchés on est gâtés alors que j'ai souvenir de quartiers parisiens aussi dépourvus de commerces que le désert de Gobi en hiver.   "
589,22/06/2021,20,johan Bastide,4.4,0,4,5,5,4,"Peu d'aspects positifs au 20 eme, je préfèrerais vivre dans le 5 ème : trop de saletés sur les trottoirs et ambiance peu amicale."
590,21/06/2021,20,Midou,1.4,4,0,2,2,1,"Positif: Arrondissement le plus haut de Paris. Tranquille et accessible facilement. Le quartier Pelleport est sympa. Proximité des buttes Chaumont et du cimetière du Père Lachaise.  Diversité culturelle. Tout à portée. Des marchés, boutiques.... population agréable. On se sent à l'aise.
Négatif: rien ne me vient à l'esprit. Pour moi l'un des meilleurs arrondissement de Paris après le 12e."
591,21/05/2021,20,MICHEL,1.8,0,2,1,1,1,"Quartier pas tés propres et lieux de deal du crak 
mais proches des lignes de métro ou de bus et proche des buttes Chaumont"
592,19/05/2021,20,daniele,4.4,0,5,3,3,4,"TOUT EST CENTRALISE PARFOIS TROP AU Ddétriment de la nature des parcs et espaces verts, pas assez de terrains de sport"
593,14/05/2021,20,petrouchka,4,4,4,4,4,4,"Quartier Python-Duvernois (Paris 20), l’un des plus pauvres de Paris, bordant le périphérique. Une des zones les plus polluées (émission de particules fines) Forte concentration des inégalités sociales (HLM, écoles classées REP+). Quartier plutôt calme malgré l’existence de petits trafics. Point positif : infrastructures sportives : un stade, plusieurs petits squares avec des agrès physiques, et l’inauguration l’année dernière d’une piscine écologique avec panneaux solaires sur son toit"
594,02/05/2021,20,Veronica,3.4,0,1,4,4,3,"Négatifs : De plus en plus de délinquance, les trottoirs sont malheureusement souvent sales avec des excréments dé chiens, Positifs : beaucoup de commerces et d’écoles"
595,01/05/2021,20,Séverine,2.6,0,2,3,3,2,"Située à l'extrémité est de Paris, le vingtième est un arrondissement assez calme. Pourvu de tous les commerces utiles et très bien desservi par les transports, il est également de plus en plus vert, de nombreux parcs, squares et jardins sont implantés. Toutefois, certaines rues restent assez sales et encombrées. "
596,29/03/2021,20,openus,1.6,4,1,1,1,1,Beaucoup d'insécurité avec des dealers qui terrorisent les habitants. Ils se sont installés dans le quartier et le trafic de drogue se fait au grand jour devant les riverains. Les nuits il y a beaucoup de nuisances
597,26/03/2021,20,cilegia,4,0,4,4,4,4,"Bof, la journée c'est plutôt agréable mais la nuit ce n'est pas le même quartier.
Pas de caniparc donc souvent beaucoup de problèmes avec les habitants du quartier qui ne souhaitent pas que les chiens se promènent dans les parcs (autorisés bien sûr)."
598,25/03/2021,20,Florian,3,0,2,4,4,3,"Le 20ème arrondissement est un arrondissement vivant et en perpétuelle évolution. On peut toutefois regretter une gentrification dans le quartier Magenta, qui fait perdre un peu de charme au global."
599,22/03/2021,20,Magi,2.6,5,3,2,2,2,Avec ses nombreux parcs et jardins et ses petits commerces de qualité cet arrondissement est agréable à vivre.
600,05/03/2021,20,Alitheo2,4.2,0,4,5,5,3,"Une ville où tout est à porté de main, l'éducation les activités sportives les commerces et y compris l'insécurité "
601,01/03/2021,20,Ben 1984@,2.4,0,2,2,2,3,"Riches possibilités mais piètre qualité de vie. Le confort qu'offrent les lignes budgétaires en termes de loisirs ne viendra jamais compenser le manque de sécurité qui frappe la zone dans son ensemble.
Là se situe la place réelle que devrait occuper le cheval de bataille des personnes décisionnaires. "
602,19/02/2021,20,Sébastien,3.6,5,4,3,3,3,"Arrondissement laissé à l'abandon par l'équipe municipale depuis deux mandats. Voirie, propreté, sécurité en berne. Aménagements incohérents de circulation et de stationnement fleurissent dans cet arrondissement. Equipe municipale trop à l'écoute des bobos. "
603,12/02/2021,20,dlz,3.4,0,3,4,4,2,"Un bel arrondissement avec de la mixité sociale et d'age, très vert mais malheureusement un peu sale par endroit  "
604,04/02/2021,20,Nawal,2.2,0,2,3,3,1,Un bon quartier avec parfois des bagarres ou encore des accidents mais sinon c'est agreable et pratique
605,23/12/2020,20,LULU2020,2.2,4,2,2,2,2,"Le 20ème arrondissement est très diversifié. On peut à la fois y trouver des endroits très agréables, notamment du côté de la place Gambetta, du père Lachaise, mais aussi des quartiers comme Belleville ou Porte de Montreuil où l'architecture et la propreté laisse à désirer.
Sinon, des bus et des métros permettent de se rendre facilement dans tout Paris. Hopital Tenon près de la place Gambetta."
606,22/12/2020,20,Cédric,3,3,5,2,2,2,C'est un très bon quartier résidentiel avec une bonne vie de quartier. Il y a beaucoup de commodités et les transports en communs desservent assez bien la totalité de l'arrondissement. 
